## Term ##
absenc 6391701 1.88081359228
physicochem 6391813 2.27875360095
emit 6391855 1.53839091146
abstract 6392099 2.27875360095
potabl 6392144 1.53839091146
unreleas 6392387 2.57978359662
megason 6392410 2.27875360095
vwf 6392452 2.57978359662
bi-phas 6392475 2.57978359662
mold 6392497 1.53839091146
inact 6392742 2.57978359662
encrypt 6392765 2.57978359662
uncoat 6392787 2.57978359662
rotabl 6392809 2.57978359662
sidestream 6392831 2.27875360095
field-test 6392875 2.57978359662
test 6392897 1.34933467524
n=12-14 6393274 2.57978359662
post-oxid 6393297 2.57978359662
shrink 6393319 2.57978359662
realiti 6393342 1.80163234623
chemostat 6393475 2.57978359662
kg/cm.sup.2 6393497 2.57978359662
easili 6393517 1.11738559872
imping 6394166 1.67669360962
polyeth 6394344 2.57978359662
turbul 6394367 1.80163234623
two-pack 6394498 2.57978359662
concept 6394519 1.88081359228
raffin 6394632 2.1026623419
sol-water-solubl 6394700 2.57978359662
consum 6394722 1.37566361396
brownian 6395079 2.57978359662
known 6395102 1.57978359662
supplement 6395325 1.57978359662
dalton 6395547 2.57978359662
microaerophil 6395569 2.57978359662
middl 6395591 1.97772360529
grape 6395680 2.57978359662
zone 6395703 1.16481024865
perchlorate-reduct 6396279 2.57978359662
formic 6396301 2.57978359662
graph 6396322 2.27875360095
flash 6396367 1.62554108718
humu 6396564 2.57978359662
specially-tr 6396585 2.57978359662
suck-in 6396607 2.57978359662
desulfur 6396628 2.57978359662
blast 6396650 2.27875360095
brows 6396693 1.97772360529
administr 6396782 2.27875360095
gun 6396827 2.57978359662
p 6396849 1.67669360962
oligomer-contain 6397023 2.57978359662
woven 6397045 1.88081359228
upper 6397155 0.98871898959
dendrimer-enhanc 6398015 2.57978359662
cost 6398038 1.19957235491
bio-reactor 6398576 2.57978359662
just-scan 6398598 2.57978359662
precipit 6398620 1.18184358794
cargo 6399176 2.57978359662
appear 6399198 1.57978359662
fluid-impervi 6399421 2.57978359662
uniform 6399443 1.2180557606
defici 6399949 2.57978359662
gener 6399971 0.507901589311
haloamin 6402573 2.57978359662
coeffici 6402595 1.88081359228
derivat 6402706 2.57978359662
pulper/finish 6402727 2.57978359662
planter 6402750 2.57978359662
scwo 6402772 2.57978359662
enzymat 6402794 2.27875360095
area-attribut 6402838 2.57978359662
precursor 6402860 1.67669360962
trial 6403035 2.57978359662
cis-typ 6403057 2.57978359662
bio-substr 6403080 2.57978359662
regardless 6403102 2.27875360095
extra 6403146 2.57978359662
sebum 6403168 2.57978359662
supersatur 6403189 2.1026623419
marker 6403252 2.27875360095
mobil 6403296 1.19957235491
atzc 6403827 2.57978359662
market 6403849 2.57978359662
mbfr 6403871 2.57978359662
methyliminobisalkylacetamid 6403893 2.57978359662
live 6403914 1.40369233756
nitrite-fe 6404246 2.57978359662
slough 6404268 2.57978359662
hold-up 6404290 2.57978359662
predesign 6404313 2.57978359662
heteroatom 6404335 2.57978359662
trimethylsilyl 6404357 2.57978359662
marker-fre 6404380 2.57978359662
logarithm 6404402 2.27875360095
graphic 6404447 1.7346855566
car 6404600 2.57978359662
prepar 6404622 0.880813592281
cap 6405729 1.57978359662
focu 6405949 2.27875360095
graphit 6405994 2.57978359662
can 6406016 0.370268582074
cam 6409587 2.57978359662
tabul 6409607 2.57978359662
polysaccharid 6409629 1.7346855566
difructos 6409785 2.57978359662
indicia 6409807 2.57978359662
cad 6409829 2.27875360095
heart 6409874 2.27875360095
puriti 6409919 1.80163234623
chip 6410052 1.97772360529
topic 6410141 2.1026623419
spi 6410209 2.57978359662
spa 6410229 2.1026623419
occur 6410292 1.23736091579
occup 6410780 2.57978359662
flow-restrict 6410803 2.57978359662
multipl 6410826 1.1026623419
write 6411500 2.57978359662
cation-exchang 6411522 2.1026623419
heterocycl 6411587 2.57978359662
propylene/propan 6411609 2.1026623419
criterion 6411676 2.57978359662
sheet-form 6411698 2.57978359662
flang 6411721 1.7346855566
product 6411873 0.615995769271
sacrifici 6413893 2.57978359662
cours 6413915 1.7346855566
producc 6414072 2.57978359662
aop 6414094 2.57978359662
5.5 6414117 2.57978359662
cup-shap 6414139 2.57978359662
trough-lik 6414161 2.57978359662
divid 6414184 1.16481024865
explicit 6414761 2.57978359662
environmentally-neutr 6414783 2.57978359662
corona 6414806 2.27875360095
offens 6414851 2.57978359662
ammonia-fre 6414873 2.57978359662
polyhydroxyalkano 6414895 2.27875360095
facsimil 6414939 2.57978359662
geographic-area 6414961 2.27875360095
infiltr 6415006 2.27875360095
approv 6415048 2.57978359662
supercrit 6415070 1.50060235057
nitrogen 6415327 1.30102999566
coli 6415753 2.27875360095
cold 6415797 1.97772360529
still 6415886 1.40369233756
dynam 6416221 1.27875360095
conjunct 6416662 1.43365556094
s-triazin 6416972 2.57978359662
window 6416994 1.80163234623
non 6417126 1.80163234623
100,000 6417258 2.57978359662
hydroxyoxim 6417281 2.57978359662
from/into 6417304 2.57978359662
nox 6417326 2.57978359662
aesthet 6417348 2.27875360095
physio- 6417391 2.57978359662
half 6417413 2.57978359662
not 6417435 0.760239661075
now 6418907 2.1026623419
discuss 6418972 2.57978359662
halo 6418995 2.57978359662
introduct 6419018 1.50060235057
datastream 6419285 2.57978359662
drop 6419307 1.53839091146
magazin 6419553 2.57978359662
el 6419575 2.57978359662
domain 6419597 1.88081359228
en 6419709 2.57978359662
replac 6419731 1.19957235491
decarbon 6420262 2.57978359662
gaussian 6420284 2.57978359662
ec 6420305 2.57978359662
kana 6420327 2.57978359662
cyanur 6420349 2.1026623419
replay 6420413 2.27875360095
significantli 6420456 1.50060235057
wavelength 6420720 1.88081359228
happen 6420829 2.57978359662
acetaldehyd 6420851 2.57978359662
es 6420874 2.27875360095
hand-held 6420918 1.80163234623
shown 6421049 1.62554108718
accomplish 6421250 1.46584024431
absorpt 6421540 1.7346855566
space 6421697 0.926571082841
or.sub.6 6422690 2.57978359662
molecules/ion 6422713 2.57978359662
d.sub.6-adma 6422736 2.57978359662
infra-r 6422759 2.57978359662
transducer/gener 6422781 2.57978359662
e. 6422803 2.27875360095
cart 6422847 2.57978359662
proportional-integral-deriv 6422870 2.57978359662
5.ltoreq. 6422892 2.57978359662
marina 6422915 2.57978359662
card 6422938 1.67669360962
anammox 6423115 2.57978359662
alkyl 6423137 1.67669360962
ticl.sub.4 6423315 2.57978359662
dvr's/cameras/routers/batteries/solar 6423337 2.57978359662
aralkyl 6423357 2.27875360095
aminoethanol 6423402 2.57978359662
18-35 6423424 2.57978359662
blind 6423446 2.27875360095
622 6423490 2.57978359662
621 6423512 2.57978359662
directli 6423534 1.25756430188
withstand 6424001 2.57978359662
bromine-contain 6424023 2.57978359662
hydrolyz 6424045 1.7346855566
turbidimet 6424201 2.57978359662
luminesc 6424223 2.57978359662
pliant 6424245 2.57978359662
ring 6424264 1.40369233756
angular 6424600 2.27875360095
size 6424642 0.880813592281
sheep 6425753 2.57978359662
sheer 6425775 2.57978359662
sheet 6425798 1.40369233756
silent 6426132 2.57978359662
bookmark 6426154 2.27875360095
breed 6426200 2.1026623419
traction 6426266 2.27875360095
dendrimer 6426310 2.57978359662
thaw 6426332 2.57978359662
especi 6426354 1.32451109151
181.2 6426758 2.57978359662
surface-react 6426781 2.57978359662
mostli 6426803 2.57978359662
than 6426826 0.698970004336
monolay 6428511 2.27875360095
.sub.2ir 6428556 2.57978359662
rugged 6428578 2.57978359662
magnesium 6428601 1.80163234623
pulver 6428735 1.97772360529
browser 6428824 2.27875360095
electronic/comput 6428867 2.57978359662
delim 6428889 2.57978359662
anywher 6428911 1.97772360529
deliv 6428999 1.0746336183
object-level 6429706 2.57978359662
slag 6429728 2.1026623419
ecofriendli 6429792 2.57978359662
implod 6429815 2.57978359662
engin 6429837 1.37566361396
non-conform 6430190 2.57978359662
wireless-bas 6430212 2.57978359662
satellit 6430234 1.97772360529
begin 6430325 2.27875360095
price 6430371 2.27875360095
through-open 6430416 2.57978359662
] 6430439 1.62554108718
synthesi 6430640 1.88081359228
renal 6430753 2.27875360095
polyvinyl 6430798 1.97772360529
push-typ 6430889 2.57978359662
non-spam 6430911 2.57978359662
pattern 6430934 1.37566361396
steadi 6431288 1.97772360529
liquid-oxygen 6431379 2.57978359662
end-us 6431402 2.57978359662
filter-aid 6431424 2.57978359662
berm 6431447 2.57978359662
photochem 6431469 2.57978359662
concurr 6431492 2.1026623419
nonpathogen 6431558 2.57978359662
contaminant-neutr 6431580 2.57978359662
x-shape 6431602 2.57978359662
fifth 6431623 1.97772360529
ground 6431713 1.50060235057
onli 6431980 1.0746336183
ratio 6432691 1.37566361396
anti-reflect 6433046 2.57978359662
anhydrid 6433068 2.57978359662
stain 6433090 2.1026623419
stainer 6433156 2.57978359662
antioxid 6433179 2.57978359662
digestor 6433202 2.57978359662
aluminum-bas 6433224 2.1026623419
fuel.biosolid 6433291 2.57978359662
slidabl 6433313 1.88081359228
held 6433423 1.25756430188
leather 6433890 2.57978359662
intermitt 6433913 1.67669360962
front-end-of-lin 6434085 2.57978359662
expedi 6434108 2.57978359662
telecommun 6434130 2.57978359662
scale-spac 6434152 2.27875360095
burst 6434196 1.88081359228
bioreactor 6434305 1.40369233756
xerogel 6434640 2.57978359662
c.sub.2-c.sub.4 6434662 2.57978359662
sport 6434684 2.57978359662
concern 6434707 1.43365556094
lc/m 6435020 2.57978359662
ambl 6435042 2.57978359662
3 6435064 0.977723605289
between 6435961 0.562750257318
film-form 6438247 2.27875360095
import 6438293 1.7346855566
biogen 6438445 2.57978359662
paramet 6438467 1.27875360095
calcar 6438910 2.57978359662
amplif 6438933 2.27875360095
-bleach 6438977 2.57978359662
low-pur 6438998 2.57978359662
quarter-turn 6439021 2.57978359662
lignin 6439043 2.27875360095
200-300.degre 6439088 2.57978359662
mono 6439110 2.27875360095
pertain 6439156 1.97772360529
chemical-phys 6439245 2.57978359662
floatabl 6439268 2.57978359662
nearbi 6439290 2.1026623419
biocompat 6439357 2.57978359662
inconsist 6439380 2.27875360095
selenium 6439424 2.27875360095
dispatch 6439469 2.57978359662
phosphin 6439491 2.27875360095
exploit 6439537 1.88081359228
non-defect 6439646 2.57978359662
double-con 6439668 2.57978359662
amino 6439691 2.27875360095
clarif 6439736 2.1026623419
non-oxid 6439803 2.27875360095
cation-bind 6439846 2.57978359662
invert 6439869 1.80163234623
156 6440002 2.57978359662
invers 6440023 1.88081359228
surplu 6440131 2.57978359662
heat-treat 6440152 2.57978359662
non-renew 6440175 2.57978359662
pre-equilibr 6440197 2.57978359662
crumb 6440220 2.27875360095
longitudin 6440265 1.50060235057
4-6 6440530 2.57978359662
these 6440553 0.880813592281
120.degre 6441667 2.57978359662
high-pressur 6441689 1.88081359228
wastewater-catch 6441801 2.57978359662
electrochem 6441823 1.80163234623
polymer 6441957 1.34933467524
erad 6442335 2.1026623419
sawdust 6442400 1.97772360529
soil 6442490 1.37566361396
metric 6442844 2.57978359662
henc 6442866 2.57978359662
chromat 6442888 2.1026623419
uncov 6442956 2.1026623419
bias 6443023 1.80163234623
eras 6443153 2.57978359662
anthrax 6443175 2.57978359662
waterway 6443198 1.97772360529
oxygen-surplu 6443286 2.57978359662
motion-blur 6443308 2.27875360095
develop 6443351 1.34933467524
media 6443737 0.926571082841
medic 6444735 1.23736091579
leucocyt 6445223 2.57978359662
document 6445246 1.67669360962
sulphate-reduc 6445424 2.57978359662
folat 6445446 2.57978359662
finish 6445468 1.80163234623
glycat 6445600 2.57978359662
foam 6445622 1.25756430188
hemofiltr 6446086 2.57978359662
fly-through 6446108 2.57978359662
diatomit 6446131 2.57978359662
charger 6446153 1.67669360962
ccd 6446325 2.1026623419
regio-specific/stereo-specif 6446391 2.57978359662
non-biometr 6446414 2.57978359662
bioartifici 6446436 2.27875360095
thereinsid 6446481 2.57978359662
livestock 6446503 1.97772360529
itacon 6446590 2.57978359662
neon 6446613 2.57978359662
bitmap 6446634 2.57978359662
polyketid 6446657 2.57978359662
touch 6446680 1.80163234623
speed 6446809 1.13262556527
polymer/polym 6447430 2.57978359662
death 6447451 2.1026623419
refurbish 6447517 2.57978359662
identif 6447538 1.46584024431
treatment 6447829 0.676693609625
controlled-reaction-volum 6449585 2.57978359662
momentum 6449607 2.1026623419
real 6449673 1.80163234623
psi 6449806 2.57978359662
hypothesi 6449828 2.27875360095
read 6449871 1.67669360962
outermost 6450046 2.57978359662
specimen 6450069 2.1026623419
bubble-laden 6450135 2.27875360095
adenoviru 6450179 2.57978359662
envis 6450201 2.27875360095
methylen 6450246 2.57978359662
0.50 6450269 2.57978359662
detoxifi 6450291 2.27875360095
rear 6450335 1.46584024431
malodor 6450626 2.57978359662
benefit 6450648 1.7346855566
t 6450803 1.97772360529
cascad 6450894 2.1026623419
manpow 6450961 2.27875360095
output 6451006 1.0
downward 6451845 1.67669360962
synga 6452022 2.27875360095
solid-liquid 6452065 1.62554108718
nucleic 6452265 1.80163234623
intend 6452398 1.57978359662
viral 6452619 2.57978359662
characteris 6452641 2.27875360095
aquif 6452687 1.97772360529
sixti 6452773 2.57978359662
sixth 6452794 2.57978359662
macro-inspect 6452817 2.57978359662
1933 6452839 2.57978359662
flotat 6452861 1.50060235057
gravity-f 6453130 2.57978359662
strainer 6453152 1.80163234623
denitifr 6453286 2.57978359662
standstil 6453308 2.57978359662
srb 6453331 2.57978359662
comparison 6453353 1.53839091146
lab-on-a-chip 6453600 2.57978359662
central 6453623 1.19957235491
greatli 6454153 1.67669360962
choh 6454334 2.57978359662
liquid-solid 6454357 2.27875360095
antibodi 6454402 1.97772360529
chop 6454490 2.57978359662
degre 6454510 1.32451109151
agglomer 6454914 1.80163234623
trailer 6455048 2.27875360095
srt 6455093 2.57978359662
underwat 6455115 1.88081359228
backup 6455224 2.27875360095
processor 6455267 1.50060235057
heater 6455527 1.62554108718
anti-biofilm 6455726 2.57978359662
standing-wav 6455748 2.57978359662
your 6455770 2.57978359662
log 6455793 2.27875360095
area 6455839 0.831595569611
aren 6457077 2.57978359662
start 6457100 1.53839091146
low 6457347 0.855507727016
lot 6458525 2.1026623419
premis 6458590 2.57978359662
leach 6458612 1.97772360529
pitcher 6458699 2.57978359662
oscil 6458721 1.80163234623
posterior 6458852 2.27875360095
satur 6458897 1.37566361396
crossflow 6459253 2.57978359662
one-stag 6459276 2.27875360095
fraud 6459319 2.27875360095
hetertroph 6459364 2.57978359662
waterwork 6459386 2.57978359662
default 6459409 2.57978359662
succin 6459431 2.57978359662
microemulsion 6459454 2.57978359662
bucket 6459474 2.27875360095
stochast 6459519 2.57978359662
co.sub.2h 6459541 2.57978359662
604 6459563 2.57978359662
loadabl 6459585 2.57978359662
scanner 6459608 1.7346855566
chemical/mechan 6459765 2.57978359662
602 6459787 2.57978359662
0.1-10 6459809 2.57978359662
1206 6459830 2.57978359662
fugit 6459851 2.57978359662
608 6459873 2.57978359662
nerv 6459895 2.57978359662
twin-fluid 6459917 2.27875360095
decreas 6459961 1.46584024431
cost-effect 6460250 2.27875360095
sheath 6460295 2.57978359662
oxiran 6460318 2.57978359662
space-effici 6460340 2.57978359662
antenna 6460362 1.80163234623
estacionaria 6460493 2.57978359662
pumic 6460515 2.57978359662
aliphat 6460538 2.1026623419
non-splash 6460605 2.57978359662
valid 6460627 1.80163234623
ascorb 6460761 2.57978359662
client-serv 6460784 2.27875360095
earthen 6460828 2.57978359662
3-d 6460851 2.27875360095
juic 6460895 2.57978359662
poor 6460917 1.97772360529
polar 6461006 1.67669360962
peat 6461186 1.97772360529
stand-alon 6461276 2.1026623419
multidimension 6461343 1.88081359228
peal 6461455 2.57978359662
meruri 6461477 2.57978359662
peak 6461499 1.7346855566
.sup.199tl 6461654 2.57978359662
pool 6461677 1.62554108718
barcod 6461873 2.57978359662
reduc 6461894 0.716460736496
animalcular 6463513 2.57978359662
sulphid 6463535 2.1026623419
month 6463604 2.27875360095
correl 6463648 1.7346855566
capsul 6463807 2.27875360095
sulphit 6463851 2.57978359662
-a 6463874 2.57978359662
mercury-fre 6463896 2.57978359662
compression/decompress 6463918 2.57978359662
bulg 6463940 2.57978359662
converter-defibril 6463962 2.57978359662
articl 6463985 1.34933467524
foster 6464362 1.88081359228
naegleria 6464472 2.57978359662
apport 6464494 2.57978359662
sustain 6464517 1.62554108718
seventh 6464716 2.57978359662
mpa 6464739 1.97772360529
multi-panel 6464827 2.57978359662
7-9 6464850 2.57978359662
polycarbon 6464873 2.1026623419
.sub.3si 6464941 2.57978359662
mechan 6464963 0.847389836794
work-bas 6466166 2.57978359662
precipitat 6466188 2.57978359662
anti-microbi 6466210 2.57978359662
cellulose-bas 6466231 2.57978359662
-- 6466254 1.34933467524
eutroph 6466633 2.57978359662
menor 6466655 2.57978359662
multi-effect 6466677 2.57978359662
-4 6466699 2.57978359662
-1 6466721 2.57978359662
cosin 6466743 2.57978359662
-2 6466765 2.57978359662
geotextil 6466787 2.57978359662
curabl 6466810 2.57978359662
dimens 6466832 1.62554108718
extracted/ent 6467031 2.57978359662
unmark 6467053 2.57978359662
aeration/mix 6467075 2.57978359662
hamper 6467097 2.57978359662
electrokinet 6467119 2.27875360095
.alpha.-f 6467163 2.57978359662
nano 6467185 1.97772360529
learner 6467274 2.57978359662
skid 6467297 2.57978359662
consecut 6467319 1.97772360529
sanitis 6467408 2.57978359662
upflow 6467430 1.80163234623
microbubbl 6467564 1.23736091579
0.50.ltoreq.m/t.ltoreq.3.50 6468041 2.57978359662
100-2,500 6468064 2.57978359662
modular 6468086 1.43365556094
uneven 6468394 2.27875360095
trunk 6468438 2.57978359662
i.e 6468460 1.80163234623
adsorption-bas 6468595 2.57978359662
strong 6468618 1.67669360962
modifi 6468798 1.16481024865
ultra 6469374 2.1026623419
hydroperoxid 6469440 2.57978359662
double-fac 6469462 2.57978359662
amount 6469485 0.863780252982
medicin 6470634 1.88081359228
mobile-phas 6470745 2.57978359662
catalyz 6470768 1.97772360529
ask 6470857 2.27875360095
fail-saf 6470901 2.57978359662
famili 6470923 2.57978359662
add-on 6470945 2.57978359662
restrictor 6470968 2.27875360095
aggress 6471012 2.57978359662
.mu.m.sup.2 6471034 2.57978359662
injuri 6471055 2.57978359662
writing-erasing-rewrit 6471077 2.57978359662
almost 6471099 2.1026623419
formul 6471166 1.50060235057
taken 6471434 1.53839091146
basi 6471680 1.43365556094
diod 6471993 1.7346855566
bio-fuel 6472149 2.57978359662
diol 6472171 2.27875360095
preciou 6472217 2.57978359662
lipoprotein 6472237 2.27875360095
suction 6472282 1.57978359662
abras 6472503 2.57978359662
grill 6472525 2.57978359662
take-off 6472545 2.57978359662
histori 6472568 2.57978359662
consortia 6472589 2.57978359662
apfo 6472611 2.57978359662
oilfield 6472633 2.1026623419
semi-enclos 6472701 2.57978359662
f1 6472723 2.57978359662
introducido 6472745 2.57978359662
phosphon 6472767 2.27875360095
templat 6472811 1.97772360529
firmli 6472899 2.57978359662
coarse-grain 6472921 2.57978359662
phosphor 6472943 1.7346855566
phrase 6473100 2.1026623419
clamp 6473168 2.57978359662
antidepress 6473191 2.57978359662
f. 6473214 2.1026623419
contraction/enlarg 6473278 2.57978359662
anoth 6473301 0.936330920131
surprisingli 6474286 2.27875360095
sealingli 6474332 2.27875360095
to-be-regist 6474377 2.57978359662
reject 6474399 1.67669360962
fp 6474575 2.27875360095
x.dbd. 6474620 2.57978359662
threat 6474643 1.97772360529
gase 6474730 1.19957235491
nanocrystallin 6475263 2.57978359662
off-load 6475286 2.57978359662
fe 6475308 2.1026623419
fi 6475375 2.57978359662
gass 6475396 2.27875360095
a 6475441 0.00344224641102
stabil 6483718 1.43365556094
lifetim 6484032 1.97772360529
sorbefaci 6484120 2.27875360095
moraxella 6484164 2.57978359662
boron-contain 6484187 2.27875360095
earthworm 6484231 2.27875360095
help 6484275 1.53839091146
reservoir 6484521 1.25756430188
co-curr 6484982 2.27875360095
magnesium-rich 6485024 2.57978359662
adjuster-bas 6485047 2.57978359662
thermal 6485070 1.2180557606
steril 6485582 1.32451109151
soot 6485976 2.57978359662
uvc 6485997 2.57978359662
oil/wat 6486019 2.27875360095
cardiovascular 6486063 2.57978359662
hemolyz 6486085 2.57978359662
magnetic-bas 6486107 2.57978359662
nanosorb 6486130 2.57978359662
semiperm 6486153 1.80163234623
battery-pack 6486288 2.57978359662
reseal 6486310 2.57978359662
finer 6486333 2.27875360095
fool 6486378 2.57978359662
food 6486400 1.40369233756
organosilica 6486733 2.57978359662
yy 6486755 2.57978359662
copolymeriz 6486777 2.57978359662
for-treat 6486800 2.57978359662
photoelectr 6486822 2.57978359662
foot 6486845 2.27875360095
placehold 6486889 2.57978359662
audiomet 6486912 2.57978359662
radiat 6486934 1.37566361396
depositori 6487290 2.57978359662
ifa 6487312 2.57978359662
radial 6487334 1.57978359662
reductive-oxid 6487557 2.57978359662
fulli 6487579 1.53839091146
intervent 6487820 2.1026623419
anhydr 6487887 2.57978359662
microelectr 6487910 2.57978359662
taylor-couett 6487933 2.57978359662
heavi 6487953 1.30102999566
n.sub.2 6488373 2.57978359662
quantum 6488395 2.57978359662
beyond 6488417 2.1026623419
todo 6488484 2.57978359662
event 6488506 1.46584024431
.delta.pn 6488792 2.57978359662
user.a 6488814 2.57978359662
safeti 6488836 1.67669360962
limeston 6489012 2.1026623419
pre-defin 6489079 2.57978359662
publish 6489101 1.7346855566
cone-shap 6489257 2.57978359662
fountain 6489279 2.57978359662
7 6489301 1.23736091579
shockwav 6489792 2.57978359662
rhodium 6489812 2.57978359662
textil 6489834 2.1026623419
low-yield 6489899 2.57978359662
inert 6489921 1.50060235057
dirt 6490186 1.7346855566
sepsi 6490343 2.57978359662
reason 6490364 2.57978359662
base 6490386 0.693292871444
algal 6492091 2.1026623419
spatial-tempor 6492158 2.27875360095
put 6492203 1.7346855566
ash 6492356 1.80163234623
asm 6492488 2.27875360095
step-up 6492533 2.57978359662
c.sub.2-c.sub.4-alkylen 6492556 2.57978359662
launch 6492578 2.57978359662
active-hydrogen-atom-contain 6492599 2.57978359662
moderate-to-high 6492621 2.57978359662
veloc 6492642 1.40369233756
round 6492978 2.27875360095
membrane-perm 6493022 2.57978359662
undergo 6493045 1.7346855566
assign 6493198 2.1026623419
lyotrop 6493263 2.57978359662
mg.sup.2+ 6493284 2.57978359662
upwel 6493306 2.57978359662
mercapto 6493328 2.57978359662
non-specif 6493348 2.27875360095
dust 6493394 2.1026623419
aqua-porin 6493460 2.57978359662
ballast-wat 6493483 2.57978359662
membran 6493505 0.872213420519
mist 6494624 1.7346855566
miss 6494776 2.27875360095
eddi 6494820 2.1026623419
polyetheretherketon 6494887 2.57978359662
zwitterion 6494909 2.57978359662
station 6494932 1.40369233756
calcium-coagul 6495263 2.57978359662
electro-coagul 6495286 2.57978359662
harmlessli 6495308 2.57978359662
scheme 6495331 2.27875360095
nh.sub.4.sup.+ 6495374 2.57978359662
schema 6495396 2.57978359662
adhes 6495418 1.88081359228
adher 6495532 1.37566361396
anti-backflow 6495885 2.57978359662
uv-cross-link 6495907 2.27875360095
behind 6495952 2.1026623419
getter 6496015 2.57978359662
polyepoxysuccin 6496036 2.57978359662
milligram 6496058 2.57978359662
high-precis 6496080 2.57978359662
stl 6496102 2.57978359662
grey 6496125 2.1026623419
feature-bas 6496189 2.27875360095
bridg 6496233 1.97772360529
orthograph 6496321 2.57978359662
consumpt 6496345 1.62554108718
toward 6496546 1.13262556527
colour 6497176 2.57978359662
randomli 6497199 1.97772360529
mol/catalyst 6497289 2.57978359662
coolant 6497311 1.80163234623
heaviest 6497443 2.27875360095
o-r 6497488 2.57978359662
regioselect 6497510 2.57978359662
braid-reinforc 6497531 2.57978359662
hemodialysi 6497553 2.57978359662
over-curr 6497575 2.57978359662
lid 6497597 1.7346855566
lie 6497748 2.57978359662
dentur 6497770 2.57978359662
terephthal 6497792 2.57978359662
nitrite-typ 6497815 2.57978359662
high-effici 6497837 2.57978359662
lip 6497859 1.7346855566
autoclav 6498008 2.57978359662
hydro-carbon 6498029 2.27875360095
ad-bas 6498073 2.57978359662
dehalogen 6498096 2.57978359662
350 6498118 2.57978359662
mixtur 6498141 0.734685556603
ultra- 6499691 2.27875360095
dielectr 6499735 2.57978359662
watt 6499758 2.57978359662
alpha 6499781 2.27875360095
intercal 6499825 2.27875360095
biotop 6499871 2.57978359662
co-flujo 6499891 2.57978359662
clear 6499913 1.80163234623
cleav 6500043 2.27875360095
flow-out 6500085 2.57978359662
clean 6500107 0.917025764935
skein 6501117 2.27875360095
blend 6501162 1.57978359662
humic 6501384 2.57978359662
humid 6501406 1.7346855566
phenomenon 6501566 1.80163234623
adsorb 6501700 1.19957235491
introducing/feed 6502233 2.57978359662
photoautotroph 6502256 2.57978359662
calcium-contain 6502278 2.57978359662
d-pantothen 6502300 2.1026623419
ymg 6502365 2.57978359662
porous-disk 6502388 2.57978359662
inciner 6502410 1.88081359228
multi-part 6502520 2.57978359662
palett 6502541 2.57978359662
waterproof 6502563 1.97772360529
intensifi 6502651 2.27875360095
nativ 6502695 2.27875360095
gravur 6502738 2.57978359662
molten 6502761 2.57978359662
ohmic 6502782 2.57978359662
fiber-opt 6502804 2.57978359662
co.sub.2-rich 6502827 2.57978359662
x 6502850 1.7346855566
hplc 6503005 2.27875360095
gell 6503050 2.57978359662
microel 6503072 2.57978359662
fluoresc 6503094 2.1026623419
eductor 6503160 2.57978359662
inocul 6503183 2.27875360095
leukocyt 6503227 1.88081359228
low-pow 6503341 2.57978359662
70.degre 6503364 2.57978359662
close 6503387 0.936330920131
quasi-submerg 6504362 2.57978359662
magnesium-reduc 6504384 2.57978359662
chemiluminesc 6504407 2.57978359662
particip 6504429 2.1026623419
bacteria-proof 6504497 2.57978359662
power-consum 6504519 2.57978359662
platelet 6504539 2.57978359662
box-lik 6504561 2.57978359662
web 6504583 1.67669360962
numer 6504762 1.7346855566
isol 6504914 1.32451109151
multilay 6505316 1.88081359228
nitrosonium 6505427 2.57978359662
spray 6505449 1.27875360095
distinguish 6505887 1.88081359228
.beta.-diketon 6506000 2.57978359662
both 6506022 0.880813592281
contaminant-flush 6507134 2.57978359662
anox 6507157 1.88081359228
delimit 6507269 2.27875360095
mega 6507313 2.57978359662
nano-por 6507336 2.57978359662
ecmp 6507358 2.57978359662
anod 6507381 1.46584024431
vault 6507668 2.57978359662
protector 6507690 2.57978359662
rainwat 6507711 2.1026623419
atopi 6507778 2.57978359662
proton 6507800 2.27875360095
header 6507844 1.88081359228
drainag 6507953 1.57978359662
vessel 6508180 1.08842190278
hydrocarbon-wat 6508863 2.57978359662
dip-typ 6508885 2.57978359662
image-level 6508907 2.57978359662
k.sub.d 6508929 2.57978359662
exert 6508951 2.27875360095
empti 6508995 1.80163234623
counter-curr 6509129 2.27875360095
dame 6509174 2.57978359662
alto 6509195 2.57978359662
carboxyl 6509217 1.7346855566
imag 6509372 1.03571555227
holotrop 6510140 2.57978359662
bio-film 6510162 2.27875360095
imac 6510206 2.57978359662
compound-bind 6510229 2.57978359662
coordin 6510252 1.57978359662
partli 6510478 1.97772360529
semantic-bas 6510565 2.57978359662
look 6510587 2.57978359662
fleec 6510609 2.57978359662
gas-tight 6510632 2.57978359662
rope 6510654 2.57978359662
while 6510676 0.808931584975
switching-on 6511989 2.57978359662
match 6512012 1.46584024431
fixtur 6512299 2.57978359662
loos 6512321 1.88081359228
loop 6512432 1.46584024431
pack 6512719 1.14841983246
10000 6513312 2.27875360095
hrct 6513356 2.57978359662
desorpt 6513378 2.27875360095
herein 6513423 1.0746336183
microbe-medi 6514139 2.57978359662
spong 6514161 2.27875360095
pre-boil 6514206 2.57978359662
612a 6514229 2.57978359662
chemisorpt 6514251 2.57978359662
millilit 6514274 2.27875360095
regen 6514318 2.57978359662
extraordinarili 6514340 2.57978359662
government 6514362 2.27875360095
vibratori 6514406 2.57978359662
